nest,year,clutch_size,brood_size,num_fledged,incubation_start,julian_incubation,nest_age,sunset,sex,t0,t16,t31,t46,t61,t76,t91,t106,t121,t136,t151,t166,t181,t196,t211,t226,t241,t256,t271,t286,t301,t316,t331,t346,t361,t376,t391,t406,t421,t436,t451,t466,t481,t496,t511,t526,Comments,obs_date,obs_time,start_time,stop_time,weater,fledge_date,fledge_accuracy
CN4_2004,2004,-,3,3,5/27/2004,148,34,2029,M,,,,,,,,,,,,1,4,4,1,0,,,,,,,,,,,,,,,,,,,,,"Initially passive, 2400-2430 capture attempt",6/29/2004,2325-2430,23:25,24:30:00,only temp noted,7/11/2004,w/in 1 day
CN4_2004,2004,-,3,3,5/27/2004,148,34,2029,F,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"Initially passive, 2400-2430 capture attempt",6/29/2004,2325-2430,23:25,24:30:00,only temp noted,7/11/2004,w/in 1 day
CN4_2004,2004,-,3,3,5/27/2004,148,34,2029,Unk,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"Initially passive, 2400-2430 capture attempt",6/29/2004,2325-2430,23:25,24:30:00,only temp noted,7/11/2004,w/in 1 day
CN4_2004,2004,-,3,3,5/27/2004,148,34,2029,Total,,,,,,,,,,,,1,4,4,1,0,,,,,,,,,,,,,,,,,,,,,"Initially passive, 2400-2430 capture attempt",6/29/2004,2325-2430,23:25,24:30:00,only temp noted,7/11/2004,w/in 1 day
A18_2004,2004,3,3,3,5/28/2004,149,34,2029,M,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M,6/30/2004,2120-2131,21:20,21:31,only temp noted,7/11/2004,known for second
A18_2004,2004,3,3,3,5/28/2004,149,34,2029,F,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M,6/30/2004,2120-2131,21:20,21:31,only temp noted,7/11/2004,known for second
A18_2004,2004,3,3,3,5/28/2004,149,34,2029,Unk,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M,6/30/2004,2120-2131,21:20,21:31,only temp noted,7/11/2004,known for second
A18_2004,2004,3,3,3,5/28/2004,149,34,2029,Total,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M,6/30/2004,2120-2131,21:20,21:31,only temp noted,7/11/2004,known for second
A11_2004,2004,3,3,3,5/30/2004,151,32,2029,M,,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M,6/30/2004,2058-2124,20:58,21:24,"recently rained, light wind",7/14/2004,w/in 1 day
A11_2004,2004,3,3,3,5/30/2004,151,32,2029,F,,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M,6/30/2004,2058-2124,20:58,21:24,"recently rained, light wind",7/14/2004,w/in 1 day
A11_2004,2004,3,3,3,5/30/2004,151,32,2029,Unk,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M,6/30/2004,2058-2124,20:58,21:24,"recently rained, light wind",7/14/2004,w/in 1 day
A11_2004,2004,3,3,3,5/30/2004,151,32,2029,Total,,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M,6/30/2004,2058-2124,20:58,21:24,"recently rained, light wind",7/14/2004,w/in 1 day
CN4_2004,2004,-,3,3,5/27/2004,148,36,2029,M,,,,,,,,,,3,2,3,,4,3,3,,,,,,,,,,,,,,,,,,,,,Capture M 2324-2334,7/1/2004,2251-2430,22:51,24:30:00,just temp,7/11/2004,w/in 1 day
CN4_2004,2004,-,3,3,5/27/2004,148,36,2029,F,,,,,,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,Capture M 2324-2334,7/1/2004,2251-2430,22:51,24:30:00,just temp,7/11/2004,w/in 1 day
CN4_2004,2004,-,3,3,5/27/2004,148,36,2029,Unk,,,,,,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,Capture M 2324-2334,7/1/2004,2251-2430,22:51,24:30:00,just temp,7/11/2004,w/in 1 day
CN4_2004,2004,-,3,3,5/27/2004,148,36,2029,Total,,,,,,,,,,3,2,3,,4,3,3,,,,,,,,,,,,,,,,,,,,,Capture M 2324-2334,7/1/2004,2251-2430,22:51,24:30:00,just temp,7/11/2004,w/in 1 day
B5_2004,2004,3,2,≥1,,,,2029,M,0,0,3,3,9,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Attempt to Capture Nestlings, Around 2051 it becomes passive",7/2/2004,2028-2227,20:28,22:27,breezy (15mph),,not accurate
B5_2004,2004,3,2,≥1,,,,,F,0,0,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Attempt to Capture Nestlings, Around 2051 it becomes passive",7/2/2004,2028-2227,20:28,22:27,breezy (15mph),,not accurate
B5_2004,2004,3,2,≥1,,,,,Unk,0,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Attempt to Capture Nestlings, Around 2051 it becomes passive",7/2/2004,2028-2227,20:28,22:27,breezy (15mph),,not accurate
B5_2004,2004,3,2,≥1,,,,,Total,0,0,5,7,11,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Attempt to Capture Nestlings, Around 2051 it becomes passive",7/2/2004,2028-2227,20:28,22:27,breezy (15mph),,not accurate
A8_2004,2004,3,3,3,6/3/2004,155,34,2028,M,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in field notes,7/6/2004,2043-2129,20:43,21:29,dry and calm,7/16/2004,w/in 1 day
A8_2004,2004,3,3,3,6/3/2004,155,34,2028,F,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in field notes,7/6/2004,2043-2129,20:43,21:29,dry and calm,7/16/2004,w/in 1 day
A8_2004,2004,3,3,3,6/3/2004,155,34,2028,Unk,,0,6,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in field notes,7/6/2004,2043-2129,20:43,21:29,dry and calm,7/16/2004,w/in 1 day
A8_2004,2004,3,3,3,6/3/2004,155,34,2028,Total,,1,8,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in field notes,7/6/2004,2043-2129,20:43,21:29,dry and calm,7/16/2004,w/in 1 day
A10_2004,2004,3,3,3,5/29/2004,150,39,2028,M,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in field notes,7/6/2004,2046-2130,20:46,21:30,breeze <5mph,7/13/2004,w/in 1 day
A10_2004,2004,3,3,3,5/29/2004,150,39,2028,F,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in field notes,7/6/2004,2046-2130,20:46,21:30,breeze <5mph,7/13/2004,w/in 1 day
A10_2004,2004,3,3,3,5/29/2004,150,39,2028,Unk,,0,8,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in field notes,7/6/2004,2046-2130,20:46,21:30,breeze <5mph,7/13/2004,w/in 1 day
A10_2004,2004,3,3,3,5/29/2004,150,39,2028,Total,,0,8,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in field notes,7/6/2004,2046-2130,20:46,21:30,breeze <5mph,7/13/2004,w/in 1 day
A41_2004,2004,4,3,3,5/25/2004,146,43,2028,M,,1,8,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No A27_2004 in field notes.  Actually A41,7/6/2004,2049-2130,20:49,21:30,15c clear (normal?),7/9/2004,w/in 1 day
A41_2004,2004,4,3,3,5/25/2004,146,43,2028,F,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No A27_2004 in field notes.  Actually A41,7/6/2004,2049-2130,20:49,21:30,15c clear (normal?),7/9/2004,w/in 1 day
A41_2004,2004,4,3,3,5/25/2004,146,43,2028,Unk,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No A27_2004 in field notes.  Actually A41,7/6/2004,2049-2130,20:49,21:30,15c clear (normal?),7/9/2004,w/in 1 day
A41_2004,2004,4,3,3,5/25/2004,146,43,2028,Total,,1,12,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No A27_2004 in field notes.  Actually A41,7/6/2004,2049-2130,20:49,21:30,15c clear (normal?),7/9/2004,w/in 1 day
B1_2004,2004,3,≥2,≥2,5/25/2004,146,39,2029,M,0,4,4,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F at 2130,7/2/2004,2039-2130,20:39,21:30,light breeze,7/9/2004,w/in 1 day
B1_2004,2004,3,≥2,≥2,5/25/2004,146,39,,F,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F at 2130,7/2/2004,2039-2130,20:39,21:30,light breeze,7/9/2004,w/in 1 day
B1_2004,2004,3,≥2,≥2,5/25/2004,146,39,,Unk,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F at 2130,7/2/2004,2039-2130,20:39,21:30,light breeze,7/9/2004,w/in 1 day
B1_2004,2004,3,≥2,≥2,5/25/2004,146,39,,Total,0,4,6,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F at 2130,7/2/2004,2039-2130,20:39,21:30,light breeze,7/9/2004,w/in 1 day
A11_2004,2004,3,3,3,5/30/2004,151,39,2028,M,,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F at 2119,7/7/2004,2045-2119,20:45,21:19,dry and calm,7/14/2004,w/in 1 day
A11_2004,2004,3,3,3,5/30/2004,151,39,2028,F,,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F at 2119,7/7/2004,2045-2119,20:45,21:19,dry and calm,7/14/2004,w/in 1 day
A11_2004,2004,3,3,3,5/30/2004,151,39,2028,Unk,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F at 2119,7/7/2004,2045-2119,20:45,21:19,dry and calm,7/14/2004,w/in 1 day
A11_2004,2004,3,3,3,5/30/2004,151,39,2028,Total,,0,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture F at 2119,7/7/2004,2045-2119,20:45,21:19,dry and calm,7/14/2004,w/in 1 day
B10_2004,2004,2,2,2,?,,,2028,M,,0,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M at 2140,7/7/2004,2049-2140,20:49,21:40,dry and calm,~7/29/2004,not accurate
B10_2004,2004,2,2,2,?,,,2028,F,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M at 2140,7/7/2004,2049-2140,20:49,21:40,dry and calm,~7/29/2004,not accurate
B10_2004,2004,2,2,2,?,,,2028,Unk,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M at 2140,7/7/2004,2049-2140,20:49,21:40,dry and calm,~7/29/2004,not accurate
B10_2004,2004,2,2,2,?,,,2028,Total,,0,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capture M at 2140,7/7/2004,2049-2140,20:49,21:40,dry and calm,~7/29/2004,not accurate
B11_2004,2004,-,≥2,≥2,5/24/2004,145,45,2028,M,,,10,16,12,12,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in Field Notes,7/7/2004,2058-2230,20:58,22:30,dry and calm,7/8/2004,known for 2
B11_2004,2004,-,≥2,≥2,5/24/2004,145,45,2028,F,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in Field Notes,7/7/2004,2058-2230,20:58,22:30,dry and calm,7/8/2004,known for 2
B11_2004,2004,-,≥2,≥2,5/24/2004,145,45,2028,Unk,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in Field Notes,7/7/2004,2058-2230,20:58,22:30,dry and calm,7/8/2004,known for 2
B11_2004,2004,-,≥2,≥2,5/24/2004,145,45,2028,Total,,,10,16,12,12,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in Field Notes,7/7/2004,2058-2230,20:58,22:30,dry and calm,7/8/2004,known for 2
B7_2004,2004,3,3,3,5/26/2004,147,43,2028,M,,0,0,6,4,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7/7/2004,2037-?,20:37,?,slight breeze,7/10/2004,w/in 1 day
B7_2004,2004,3,3,3,5/26/2004,147,43,,F,,0,1,4,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7/7/2004,2037-?,20:37,?,slight breeze,7/10/2004,w/in 1 day
B7_2004,2004,3,3,3,5/26/2004,147,43,,Unk,,0,0,1,2,7,10,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7/7/2004,2037-?,20:37,?,slight breeze,7/10/2004,w/in 1 day
B7_2004,2004,3,3,3,5/26/2004,147,43,,Total,,0,1,11,7,9,10,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7/7/2004,2037-?,20:37,?,slight breeze,7/10/2004,w/in 1 day
A8_2004,2004,3,3,3,6/3/2004,155,42,2025,M,,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7/14/2004,2035-2155,20:35,21:55,windy,7/16/2004,w/in 1 day
A8_2004,2004,3,3,3,6/3/2004,155,42,2025,F,,0,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7/14/2004,2035-2155,20:35,21:55,windy,7/16/2004,w/in 1 day
A8_2004,2004,3,3,3,6/3/2004,155,42,2025,Unk,,0,4,7,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7/14/2004,2035-2155,20:35,21:55,windy,7/16/2004,w/in 1 day
A8_2004,2004,3,3,3,6/3/2004,155,42,2025,Total,,0,5,8,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7/14/2004,2035-2155,20:35,21:55,windy,7/16/2004,w/in 1 day
A4_2004,2004,3,3,3,5/29/2004,150,49,2024,M,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7/16/2004,2030-2133,20:30,21:33,raining,7/13/2004,w/in 1 day
A4_2004,2004,3,3,3,5/29/2004,150,49,2024,F,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7/16/2004,2030-2133,20:30,21:33,raining,7/13/2004,w/in 1 day
A4_2004,2004,3,3,3,5/29/2004,150,49,2024,Unk,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7/16/2004,2030-2133,20:30,21:33,raining,7/13/2004,w/in 1 day
A4_2004,2004,3,3,3,5/29/2004,150,49,2024,Total,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passive,7/16/2004,2030-2133,20:30,21:33,raining,7/13/2004,w/in 1 day
A2_2005,2005,-,2,-,6/6/2005,157,38,2025,M,0,1,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passive,7/13/2005,2028-2149,20:28,21:49,light breeze,7/21/2005,w/in 1 day
A2_2005,2005,-,2,-,6/6/2005,157,38,2025,F,0,1,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passive,7/13/2005,2028-2149,20:28,21:49,light breeze,7/21/2005,w/in 1 day
A2_2005,2005,-,2,-,6/6/2005,157,38,2025,Unk,0,0,5,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passive,7/13/2005,2028-2149,20:28,21:49,light breeze,7/21/2005,w/in 1 day
A2_2005,2005,-,2,-,6/6/2005,157,38,2025,Total,0,2,13,8,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passive,7/13/2005,2028-2149,20:28,21:49,light breeze,7/21/2005,w/in 1 day
A11_2005,2005,3,3,3,5/30/2005,150,45,2025,M,0,0,0,3,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in Field Notes,7/13/2005,2026-2149,20:26,21:49,normal,7/14/2005,w/in 1 day
A11_2005,2005,3,3,3,5/30/2005,150,45,2025,F,0,0,0,4,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in Field Notes,7/13/2005,2026-2149,20:26,21:49,normal,7/14/2005,w/in 1 day
A11_2005,2005,3,3,3,5/30/2005,150,45,2025,Unk,0,0,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in Field Notes,7/13/2005,2026-2149,20:26,21:49,normal,7/14/2005,w/in 1 day
A11_2005,2005,3,3,3,5/30/2005,150,45,2025,Total,0,0,1,8,10,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not in Field Notes,7/13/2005,2026-2149,20:26,21:49,normal,7/14/2005,w/in 1 day
A13_2005,2005,3,3,3,5/28/2005,148,47,2025,M,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge Watch,7/13/2005,2022-2157,20:22,21:57,<5mph,7/10/2005,w/in 1 day
A13_2005,2005,3,3,3,5/28/2005,148,47,2025,F,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge Watch,7/13/2005,2022-2157,20:22,21:57,<5mph,7/10/2005,w/in 1 day
A13_2005,2005,3,3,3,5/28/2005,148,47,2025,Unk,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge Watch,7/13/2005,2022-2157,20:22,21:57,<5mph,7/10/2005,w/in 1 day
A13_2005,2005,3,3,3,5/28/2005,148,47,2025,Total,0,0,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge Watch,7/13/2005,2022-2157,20:22,21:57,<5mph,7/10/2005,w/in 1 day
A10_2005,2005,3,3,3,5/31/2005,151,44,2025,M,0,0,5,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge watch,7/13/2005,2033-2143,20:33,21:43,light breeze,7/15/2005,w/in 1 day
A10_2005,2005,3,3,3,5/31/2005,151,44,2025,F,0,0,2,4,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge watch,7/13/2005,2033-2143,20:33,21:43,light breeze,7/15/2005,w/in 1 day
A10_2005,2005,3,3,3,5/31/2005,151,44,2025,Unk,0,0,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge watch,7/13/2005,2033-2143,20:33,21:43,light breeze,7/15/2005,w/in 1 day
A10_2005,2005,3,3,3,5/31/2005,151,44,2025,Total,0,0,9,11,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge watch,7/13/2005,2033-2143,20:33,21:43,light breeze,7/15/2005,w/in 1 day
B17_2005,2005,2,1,1,6/1/2005,152,41,2026,M,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture M at 2126, PDs on sheet after appear unreliabel",7/11/2005,2034-2126,20:34,21:26,normal,7/16/2005,w/in 1 day
B17_2005,2005,2,1,1,6/1/2005,152,41,2026,F,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture M at 2126, PDs on sheet after appear unreliabel",7/11/2005,2034-2126,20:34,21:26,normal,7/16/2005,w/in 1 day
B17_2005,2005,2,1,1,6/1/2005,152,41,2026,Unk,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture M at 2126, PDs on sheet after appear unreliabel",7/11/2005,2034-2126,20:34,21:26,normal,7/16/2005,w/in 1 day
B17_2005,2005,2,1,1,6/1/2005,152,41,2026,Total,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture M at 2126, PDs on sheet after appear unreliabel",7/11/2005,2034-2126,20:34,21:26,normal,7/16/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,44,2028,M,0,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledge watch,7/8/2005,2033-2212,20:33,22:12,dry and calm,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,44,2028,F,0,2,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledge watch,7/8/2005,2033-2212,20:33,22:12,dry and calm,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,44,2028,Unk,0,4,3,7,6,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledge watch,7/8/2005,2033-2212,20:33,22:12,dry and calm,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,44,2028,Total,0,7,7,7,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledge watch,7/8/2005,2033-2212,20:33,22:12,dry and calm,7/10/2005,w/in 1 day
A13_2005,2005,3,3,3,5/28/2005,148,46,2026,M,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledge watch,7/12/2005,2131-2233,21:31,22:33,10-15mph,7/10/2005,w/in 1 day
A13_2005,2005,3,3,3,5/28/2005,148,46,2026,F,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledge watch,7/12/2005,2131-2233,21:31,22:33,10-15mph,7/10/2005,w/in 1 day
A13_2005,2005,3,3,3,5/28/2005,148,46,2026,Unk,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledge watch,7/12/2005,2131-2233,21:31,22:33,10-15mph,7/10/2005,w/in 1 day
A13_2005,2005,3,3,3,5/28/2005,148,46,2026,Total,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledge watch,7/12/2005,2131-2233,21:31,22:33,10-15mph,7/10/2005,w/in 1 day
A2_2005,2005,-,2,-,6/6/2005,157,37,2026,M,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture Attempts, both captured, perhaps not worth counting",7/12/2005,2040-2106,20:40,21:06,10-15mph,7/21/2005,w/in 1 day
A2_2005,2005,-,2,-,6/6/2005,157,37,2026,F,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture Attempts, both captured, perhaps not worth counting",7/12/2005,2040-2106,20:40,21:06,10-15mph,7/21/2005,w/in 1 day
A2_2005,2005,-,2,-,6/6/2005,157,37,2026,Unk,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture Attempts, both captured, perhaps not worth counting",7/12/2005,2040-2106,20:40,21:06,10-15mph,7/21/2005,w/in 1 day
A2_2005,2005,-,2,-,6/6/2005,157,37,2026,Total,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capture Attempts, both captured, perhaps not worth counting",7/12/2005,2040-2106,20:40,21:06,10-15mph,7/21/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,47,2026,M,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge Watch,7/11/2005,2033-2223,20:33,22:23,slight gusting breeze,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,47,2026,F,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge Watch,7/11/2005,2033-2223,20:33,22:23,slight gusting breeze,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,47,2026,Unk,0,0,9,1,2,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge Watch,7/11/2005,2033-2223,20:33,22:23,slight gusting breeze,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,47,2026,Total,0,0,9,1,2,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fledge Watch,7/11/2005,2033-2223,20:33,22:23,slight gusting breeze,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,46,2027,M,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"notes that frequency may have been disturbed, but relatively passive; fledging at 2105",7/10/2005,2031-2245,20:31,22:45,5mph breezes,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,46,2027,F,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"notes that frequency may have been disturbed, but relatively passive; fledging at 2105",7/10/2005,2031-2245,20:31,22:45,5mph breezes,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,46,2027,Unk,0,0,0,0,0,6,1,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"notes that frequency may have been disturbed, but relatively passive; fledging at 2105",7/10/2005,2031-2245,20:31,22:45,5mph breezes,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,46,2027,Total,0,1,0,0,1,6,1,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"notes that frequency may have been disturbed, but relatively passive; fledging at 2105",7/10/2005,2031-2245,20:31,22:45,5mph breezes,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,45,2027,M,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledge watch,7/9/2005,2040-2115,20:40,21:15,5mph breezes,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,45,2027,F,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledge watch,7/9/2005,2040-2115,20:40,21:15,5mph breezes,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,45,2027,Unk,,3,12,6,7,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledge watch,7/9/2005,2040-2115,20:40,21:15,5mph breezes,7/10/2005,w/in 1 day
B1_2005,2005,3,3,3,5/26/2005,146,45,2027,Total,,3,12,6,7,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fledge watch,7/9/2005,2040-2115,20:40,21:15,5mph breezes,7/10/2005,w/in 1 day
B14_2005,2005,3,2,2,6/3/2005,154,39,2026,M,,,,,,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passive,7/11/2005,2103-2225,21:03,22:25,light breeze,7/18/2005,w/in 2 days
B14_2005,2005,3,2,2,6/3/2005,154,39,2026,F,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passive,7/11/2005,2103-2225,21:03,22:25,light breeze,7/18/2005,w/in 2 days
B14_2005,2005,3,2,2,6/3/2005,154,39,2026,Unk,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passive,7/11/2005,2103-2225,21:03,22:25,light breeze,7/18/2005,w/in 2 days
B14_2005,2005,3,2,2,6/3/2005,154,39,2026,Total,,,,,,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passive,7/11/2005,2103-2225,21:03,22:25,light breeze,7/18/2005,w/in 2 days
CN7_2005,2005,-,3,3,5/30/2005,150,40,2028,M,,1,2,5,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F captured 2107-2126,7/8/2005,2045-2200,20:45,22:00,not recorded,7/14/2005,w/in 1 day
CN7_2005,2005,-,3,3,5/30/2005,150,40,2028,F,,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F captured 2107-2126,7/8/2005,2045-2200,20:45,22:00,not recorded,7/14/2005,w/in 1 day
